TIME;TEMP;HUM
2020-01-01 14:01:06;19.6;37.8
2020-01-01 14:01:07;19.7;38.0
2020-01-01 14:01:08;19.6;38.0
2020-01-01 14:01:09;19.5;38.0
2020-01-01 14:01:10;19.4;38.0
2020-01-01 14:01:11;19.5;37.8
2020-01-01 14:01:12;19.6;38.0
2020-01-01 14:01:13;19.6;38.2
2020-01-01 14:01:14;19.5;38.0
2020-01-01 14:01:15;19.5;38.2
2020-01-01 14:01:16;19.4;38.4
2020-01-01 14:01:17;19.5;38.2
2020-01-01 14:01:18;19.5;38.4
2020-01-01 14:01:19;19.4;38.6
2020-01-01 14:01:20;19.4;38.8
2020-01-01 14:01:21;19.4;38.8
2020-01-01 14:01:22;19.3;38.8
2020-01-01 14:01:23;19.3;38.6
2020-01-01 14:01:24;19.2;38.8
2020-01-01 14:01:25;19.1;38.6
2020-01-01 14:01:26;19.0;38.6
2020-01-01 14:01:27;18.9;38.4
2020-01-01 14:01:28;18.9;38.4
2020-01-01 14:01:29;18.9;38.6
2020-01-01 14:01:30;19.0;38.4
2020-01-01 14:01:31;19.1;38.4
2020-01-01 14:01:32;19.1;38.2
2020-01-01 14:01:33;19.2;38.4
2020-01-01 14:01:34;19.2;38.2
2020-01-01 14:01:35;19.2;38.2
2020-01-01 14:01:36;19.1;38.4
2020-01-01 14:01:37;19.2;38.2
2020-01-01 14:01:38;19.3;38.4
2020-01-01 14:01:39;19.2;38.4
2020-01-01 14:01:40;19.2;38.6
2020-01-01 14:01:41;19.3;38.8
2020-01-01 14:01:42;19.3;38.6
2020-01-01 14:01:43;19.3;38.6
2020-01-01 14:01:44;19.4;38.8
2020-01-01 14:01:45;19.5;38.8
2020-01-01 14:01:46;19.4;39.0
2020-01-01 14:01:47;19.4;38.8
2020-01-01 14:01:48;19.3;38.8
2020-01-01 14:01:49;19.4;38.8
2020-01-01 14:01:50;19.3;39.0
2020-01-01 14:01:51;19.3;38.8
2020-01-01 14:01:52;19.4;39.0
2020-01-01 14:01:53;19.3;38.8
2020-01-01 14:01:54;19.2;38.8
2020-01-01 14:01:55;19.1;39.0
2020-01-01 14:01:56;19.0;39.0
2020-01-01 14:01:57;19.1;39.2
2020-01-01 14:01:58;19.1;39.4
2020-01-01 14:01:59;19.1;39.2
2020-01-01 14:02:00;19.0;39.2
2020-01-01 14:02:01;19.0;39.4
2020-01-01 14:02:02;18.9;39.6
2020-01-01 14:02:03;18.9;39.6
2020-01-01 14:02:04;18.9;39.4
2020-01-01 14:02:05;18.8;39.2
2020-01-01 14:02:06;18.9;39.2
2020-01-01 14:02:07;19.0;39.4
2020-01-01 14:02:08;19.0;39.6
2020-01-01 14:02:09;18.9;39.6
2020-01-01 14:02:10;18.8;39.8
2020-01-01 14:02:11;18.8;40.0
2020-01-01 14:02:12;18.7;39.8
2020-01-01 14:02:13;18.7;40.0
2020-01-01 14:02:14;18.8;40.0
2020-01-01 14:02:15;18.9;40.0
2020-01-01 14:02:16;18.8;39.8
2020-01-01 14:02:17;18.8;40.0
2020-01-01 14:02:18;18.9;40.2
2020-01-01 14:02:19;18.9;40.2
2020-01-01 14:02:20;18.8;40.0
2020-01-01 14:02:21;18.7;40.0
2020-01-01 14:02:22;18.6;40.0
2020-01-01 14:02:23;18.6;40.2
2020-01-01 14:02:24;18.5;40.0
2020-01-01 14:02:25;18.4;40.0
2020-01-01 14:02:26;18.3;40.2
2020-01-01 14:02:27;18.4;40.0
2020-01-01 14:02:28;18.5;40.0
2020-01-01 14:02:29;18.5;40.2
2020-01-01 14:02:30;18.5;40.2
2020-01-01 14:02:31;18.5;40.2
2020-01-01 14:02:32;18.5;40.2
2020-01-01 14:02:33;18.4;40.2
2020-01-01 14:02:34;18.5;40.2
2020-01-01 14:02:35;18.4;40.4
2020-01-01 14:02:36;18.3;40.2
2020-01-01 14:02:37;18.2;40.0
2020-01-01 14:02:38;18.3;40.0
2020-01-01 14:02:39;18.4;39.8
2020-01-01 14:02:40;18.3;39.8
2020-01-01 14:02:41;18.3;40.0
2020-01-01 14:02:42;18.4;40.0
2020-01-01 14:02:43;18.5;40.0
2020-01-01 14:02:44;18.4;40.2
2020-01-01 14:02:45;18.3;40.0
2020-01-01 14:02:46;18.3;40.2
2020-01-01 14:02:47;18.3;40.2
2020-01-01 14:02:48;18.2;40.0
2020-01-01 14:02:49;18.2;40.2
2020-01-01 14:02:50;18.2;40.4
2020-01-01 14:02:51;18.3;40.4
2020-01-01 14:02:52;18.3;40.2
2020-01-01 14:02:53;18.4;40.0
2020-01-01 14:02:54;18.5;39.8
2020-01-01 14:02:55;18.4;39.8
2020-01-01 14:02:56;18.3;39.8
2020-01-01 14:02:57;18.2;40.0
2020-01-01 14:02:58;18.099999999999998;39.8
2020-01-01 14:02:59;18.2;39.8
2020-01-01 14:03:00;18.099999999999998;40.0
2020-01-01 14:03:01;18.099999999999998;40.0
2020-01-01 14:03:02;18.2;40.0
2020-01-01 14:03:03;18.099999999999998;40.2
2020-01-01 14:03:04;18.0;40.4
2020-01-01 14:03:05;18.1;40.4
2020-01-01 14:03:06;18.2;40.6
2020-01-01 14:03:07;18.2;40.8
2020-01-01 14:03:08;18.3;41.0
2020-01-01 14:03:09;18.3;41.2
2020-01-01 14:03:10;18.4;41.2
2020-01-01 14:03:11;18.5;41.0
2020-01-01 14:03:12;18.4;41.0
2020-01-01 14:03:13;18.4;40.8
2020-01-01 14:03:14;18.4;40.6
2020-01-01 14:03:15;18.4;40.4
2020-01-01 14:03:16;18.5;40.6
2020-01-01 14:03:17;18.5;40.6
2020-01-01 14:03:18;18.5;40.4
2020-01-01 14:03:19;18.4;40.6
2020-01-01 14:03:20;18.3;40.8
2020-01-01 14:03:21;18.2;41.0
2020-01-01 14:03:22;18.3;40.8
2020-01-01 14:03:23;18.2;41.0
2020-01-01 14:03:24;18.3;41.0
2020-01-01 14:03:25;18.4;41.0
2020-01-01 14:03:26;18.4;41.0
2020-01-01 14:03:27;18.4;40.8
2020-01-01 14:03:28;18.4;41.0
2020-01-01 14:03:29;18.4;41.0
2020-01-01 14:03:30;18.3;41.2
2020-01-01 14:03:31;18.4;41.0
2020-01-01 14:03:32;18.4;41.0
2020-01-01 14:03:33;18.5;41.2
2020-01-01 14:03:34;18.4;41.4
2020-01-01 14:03:35;18.5;41.6
2020-01-01 14:03:36;18.4;41.4
2020-01-01 14:03:37;18.5;41.2
2020-01-01 14:03:38;18.4;41.2
2020-01-01 14:03:39;18.4;41.0
2020-01-01 14:03:40;18.3;41.2
2020-01-01 14:03:41;18.4;41.0
2020-01-01 14:03:42;18.3;41.2
2020-01-01 14:03:43;18.4;41.0
2020-01-01 14:03:44;18.3;41.2
2020-01-01 14:03:45;18.4;41.2
2020-01-01 14:03:46;18.5;41.4
2020-01-01 14:03:47;18.6;41.6
2020-01-01 14:03:48;18.5;41.4
2020-01-01 14:03:49;18.5;41.6
2020-01-01 14:03:50;18.4;41.4
2020-01-01 14:03:51;18.3;41.4
2020-01-01 14:03:52;18.2;41.6
2020-01-01 14:03:53;18.1;41.4
2020-01-01 14:03:54;18.0;41.6
2020-01-01 14:03:55;18.0;41.6
2020-01-01 14:03:56;17.9;41.8
2020-01-01 14:03:57;17.8;41.8
2020-01-01 14:03:58;17.9;42.0
2020-01-01 14:03:59;17.8;42.2
2020-01-01 14:04:00;17.9;42.2
2020-01-01 14:04:01;18.0;42.0
2020-01-01 14:04:02;18.0;41.8
2020-01-01 14:04:03;18.1;41.8
2020-01-01 14:04:04;18.0;41.6
2020-01-01 14:04:05;18.1;41.8
2020-01-01 14:04:06;18.1;41.6
2020-01-01 14:04:07;18.1;41.6
2020-01-01 14:04:08;18.2;41.4
2020-01-01 14:04:09;18.1;41.6
2020-01-01 14:04:10;18.2;41.8
2020-01-01 14:04:11;18.1;41.8
2020-01-01 14:04:12;18.0;41.8
2020-01-01 14:04:13;17.9;42.0
2020-01-01 14:04:14;17.8;42.2
2020-01-01 14:04:15;17.7;42.4
2020-01-01 14:04:16;17.7;42.2
2020-01-01 14:04:17;17.8;42.0
2020-01-01 14:04:18;17.8;41.8
2020-01-01 14:04:19;17.7;41.8
2020-01-01 14:04:20;17.7;41.6
2020-01-01 14:04:21;17.599999999999998;41.6
2020-01-01 14:04:22;17.5;41.8
2020-01-01 14:04:23;17.5;42.0
2020-01-01 14:04:24;17.5;42.2
2020-01-01 14:04:25;17.599999999999998;42.2
2020-01-01 14:04:26;17.599999999999998;42.0
2020-01-01 14:04:27;17.5;41.8
2020-01-01 14:04:28;17.5;42.0
2020-01-01 14:04:29;17.599999999999998;42.2
2020-01-01 14:04:30;17.5;42.0
2020-01-01 14:04:31;17.4;42.2
2020-01-01 14:04:32;17.5;42.0
2020-01-01 14:04:33;17.599999999999998;41.8
2020-01-01 14:04:34;17.5;41.6
2020-01-01 14:04:35;17.4;41.6
2020-01-01 14:04:36;17.5;41.6
2020-01-01 14:04:37;17.599999999999998;41.8
2020-01-01 14:04:38;17.7;41.6
2020-01-01 14:04:39;17.7;41.4
2020-01-01 14:04:40;17.8;41.2
2020-01-01 14:04:41;17.8;41.0
2020-01-01 14:04:42;17.8;41.0
2020-01-01 14:04:43;17.8;41.2
2020-01-01 14:04:44;17.7;41.0
2020-01-01 14:04:45;17.599999999999998;40.8
2020-01-01 14:04:46;17.5;40.8
2020-01-01 14:04:47;17.4;40.6
2020-01-01 14:04:48;17.4;40.4
2020-01-01 14:04:49;17.299999999999997;40.2
2020-01-01 14:04:50;17.4;40.2
2020-01-01 14:04:51;17.299999999999997;40.2
2020-01-01 14:04:52;17.4;40.0
2020-01-01 14:04:53;17.4;40.2
2020-01-01 14:04:54;17.4;40.0
2020-01-01 14:04:55;17.5;40.2
2020-01-01 14:04:56;17.4;40.4
2020-01-01 14:04:57;17.299999999999997;40.4
2020-01-01 14:04:58;17.4;40.6
2020-01-01 14:04:59;17.4;40.4
2020-01-01 14:05:00;17.299999999999997;40.2
2020-01-01 14:05:01;17.4;40.4
2020-01-01 14:05:02;17.5;40.2
2020-01-01 14:05:03;17.599999999999998;40.4
2020-01-01 14:05:04;17.5;40.4
2020-01-01 14:05:05;17.4;40.2
2020-01-01 14:05:06;17.4;40.2
2020-01-01 14:05:07;17.4;40.2
2020-01-01 14:05:08;17.5;40.0
2020-01-01 14:05:09;17.4;40.2
2020-01-01 14:05:10;17.4;40.4
2020-01-01 14:05:11;17.4;40.4
2020-01-01 14:05:12;17.299999999999997;40.2
2020-01-01 14:05:13;17.299999999999997;40.2
2020-01-01 14:05:14;17.2;40.4
2020-01-01 14:05:15;17.2;40.4
2020-01-01 14:05:16;17.099999999999998;40.4
2020-01-01 14:05:17;17.0;40.4
2020-01-01 14:05:18;17.099999999999998;40.4
2020-01-01 14:05:19;17.2;40.4
2020-01-01 14:05:20;17.2;40.4
2020-01-01 14:05:21;17.2;40.6
2020-01-01 14:05:22;17.299999999999997;40.4
2020-01-01 14:05:23;17.4;40.6
2020-01-01 14:05:24;17.5;40.8
2020-01-01 14:05:25;17.599999999999998;41.0
2020-01-01 14:05:26;17.599999999999998;40.8
2020-01-01 14:05:27;17.599999999999998;40.8
2020-01-01 14:05:28;17.7;41.0
2020-01-01 14:05:29;17.7;41.0
2020-01-01 14:05:30;17.7;41.0
2020-01-01 14:05:31;17.8;40.8
2020-01-01 14:05:32;17.8;40.8
2020-01-01 14:05:33;17.9;41.0
2020-01-01 14:05:34;17.9;40.8
2020-01-01 14:05:35;17.9;40.8
2020-01-01 14:05:36;18.0;41.0
2020-01-01 14:05:37;18.0;41.2
2020-01-01 14:05:38;18.0;41.4
2020-01-01 14:05:39;17.9;41.6
2020-01-01 14:05:40;18.0;41.4
2020-01-01 14:05:41;18.1;41.4
2020-01-01 14:05:42;18.0;41.4
2020-01-01 14:05:43;17.9;41.2
2020-01-01 14:05:44;17.9;41.4
2020-01-01 14:05:45;18.0;41.4
2020-01-01 14:05:46;18.1;41.4
2020-01-01 14:05:47;18.2;41.4
2020-01-01 14:05:48;18.1;41.6
2020-01-01 14:05:49;18.1;41.4
2020-01-01 14:05:50;18.2;41.4
2020-01-01 14:05:51;18.3;41.2
2020-01-01 14:05:52;18.4;41.2
2020-01-01 14:05:53;18.4;41.4
2020-01-01 14:05:54;18.5;41.2
2020-01-01 14:05:55;18.4;41.0
2020-01-01 14:05:56;18.5;41.0
2020-01-01 14:05:57;18.6;40.8
2020-01-01 14:05:58;18.5;40.6
2020-01-01 14:05:59;18.6;40.8
2020-01-01 14:06:00;18.5;40.8
2020-01-01 14:06:01;18.6;40.8
2020-01-01 14:06:02;18.5;40.6
2020-01-01 14:06:03;18.6;40.6
2020-01-01 14:06:04;18.7;40.6
2020-01-01 14:06:05;18.7;40.6
2020-01-01 14:06:06;18.7;40.8
2020-01-01 14:06:07;18.7;40.6
2020-01-01 14:06:08;18.7;40.4
2020-01-01 14:06:09;18.7;40.6
2020-01-01 14:06:10;18.8;40.8
2020-01-01 14:06:11;18.7;40.6
2020-01-01 14:06:12;18.6;40.6
2020-01-01 14:06:13;18.6;40.8
2020-01-01 14:06:14;18.6;40.8
2020-01-01 14:06:15;18.7;40.6
2020-01-01 14:06:16;18.6;40.8
2020-01-01 14:06:17;18.7;40.6
2020-01-01 14:06:18;18.6;40.8
2020-01-01 14:06:19;18.5;40.8
2020-01-01 14:06:20;18.4;40.6
2020-01-01 14:06:21;18.3;40.6
2020-01-01 14:06:22;18.2;40.6
2020-01-01 14:06:23;18.2;40.6
2020-01-01 14:06:24;18.3;40.8
2020-01-01 14:06:25;18.4;41.0
2020-01-01 14:06:26;18.3;41.0
2020-01-01 14:06:27;18.2;41.0
2020-01-01 14:06:28;18.3;41.0
2020-01-01 14:06:29;18.4;40.8
2020-01-01 14:06:30;18.5;40.6
2020-01-01 14:06:31;18.5;40.6
2020-01-01 14:06:32;18.5;40.6
2020-01-01 14:06:33;18.4;40.8
2020-01-01 14:06:34;18.5;41.0
2020-01-01 14:06:35;18.5;41.2
2020-01-01 14:06:36;18.4;41.4
2020-01-01 14:06:37;18.3;41.4
2020-01-01 14:06:38;18.3;41.4
2020-01-01 14:06:39;18.2;41.6
2020-01-01 14:06:40;18.3;41.8
2020-01-01 14:06:41;18.3;41.6
2020-01-01 14:06:42;18.3;41.6
2020-01-01 14:06:43;18.2;41.4
2020-01-01 14:06:44;18.2;41.2
2020-01-01 14:06:45;18.3;41.4
2020-01-01 14:06:46;18.3;41.6
2020-01-01 14:06:47;18.2;41.8
2020-01-01 14:06:48;18.2;41.6
2020-01-01 14:06:49;18.1;41.6
2020-01-01 14:06:50;18.0;41.8
2020-01-01 14:06:51;17.9;41.6
2020-01-01 14:06:52;18.0;41.8
2020-01-01 14:06:53;18.0;42.0
2020-01-01 14:06:54;17.9;42.2
2020-01-01 14:06:55;17.8;42.0
2020-01-01 14:06:56;17.9;42.0
2020-01-01 14:06:57;18.0;41.8
2020-01-01 14:06:58;18.0;41.6
2020-01-01 14:06:59;18.0;41.4
2020-01-01 14:07:00;17.9;41.2
2020-01-01 14:07:01;17.9;41.2
2020-01-01 14:07:02;17.9;41.4
2020-01-01 14:07:03;17.8;41.4
2020-01-01 14:07:04;17.8;41.6
2020-01-01 14:07:05;17.7;41.8
2020-01-01 14:07:06;17.599999999999998;41.6
2020-01-01 14:07:07;17.599999999999998;41.8
2020-01-01 14:07:08;17.5;41.8
2020-01-01 14:07:09;17.4;41.6
2020-01-01 14:07:10;17.5;41.8
2020-01-01 14:07:11;17.5;41.6
2020-01-01 14:07:12;17.5;41.8
2020-01-01 14:07:13;17.5;41.8
2020-01-01 14:07:14;17.599999999999998;41.6
2020-01-01 14:07:15;17.599999999999998;41.8
2020-01-01 14:07:16;17.5;41.6
2020-01-01 14:07:17;17.5;41.4
2020-01-01 14:07:18;17.4;41.4
2020-01-01 14:07:19;17.4;41.2
2020-01-01 14:07:20;17.299999999999997;41.4
2020-01-01 14:07:21;17.2;41.6
2020-01-01 14:07:22;17.299999999999997;41.6
2020-01-01 14:07:23;17.4;41.6
2020-01-01 14:07:24;17.4;41.4
2020-01-01 14:07:25;17.299999999999997;41.6
2020-01-01 14:07:26;17.4;41.8
2020-01-01 14:07:27;17.299999999999997;42.0
2020-01-01 14:07:28;17.299999999999997;42.0
2020-01-01 14:07:29;17.2;42.0
2020-01-01 14:07:30;17.2;42.0
2020-01-01 14:07:31;17.2;41.8
2020-01-01 14:07:32;17.299999999999997;42.0
2020-01-01 14:07:33;17.2;42.0
2020-01-01 14:07:34;17.299999999999997;42.0
2020-01-01 14:07:35;17.2;42.0
2020-01-01 14:07:36;17.099999999999998;42.2
2020-01-01 14:07:37;17.0;42.4
2020-01-01 14:07:38;17.0;42.4
2020-01-01 14:07:39;16.9;42.6
2020-01-01 14:07:40;17.0;42.4
2020-01-01 14:07:41;17.099999999999998;42.2
2020-01-01 14:07:42;17.0;42.4
2020-01-01 14:07:43;16.9;42.2
2020-01-01 14:07:44;16.799999999999997;42.4
2020-01-01 14:07:45;16.9;42.6
2020-01-01 14:07:46;17.0;42.8
2020-01-01 14:07:47;17.0;42.6
2020-01-01 14:07:48;16.9;42.6
2020-01-01 14:07:49;16.9;42.4
2020-01-01 14:07:50;16.799999999999997;42.6
2020-01-01 14:07:51;16.799999999999997;42.8
2020-01-01 14:07:52;16.7;42.8
2020-01-01 14:07:53;16.599999999999998;42.8
2020-01-01 14:07:54;16.7;43.0
2020-01-01 14:07:55;16.799999999999997;42.8
2020-01-01 14:07:56;16.7;43.0
2020-01-01 14:07:57;16.7;43.0
2020-01-01 14:07:58;16.599999999999998;42.8
2020-01-01 14:07:59;16.5;42.6
2020-01-01 14:08:00;16.4;42.6
2020-01-01 14:08:01;16.4;42.4
2020-01-01 14:08:02;16.4;42.2
2020-01-01 14:08:03;16.299999999999997;42.4
2020-01-01 14:08:04;16.299999999999997;42.6
2020-01-01 14:08:05;16.2;42.6
2020-01-01 14:08:06;16.2;42.8
2020-01-01 14:08:07;16.099999999999998;42.6
2020-01-01 14:08:08;15.999999999999998;42.8
2020-01-01 14:08:09;16.099999999999998;42.8
2020-01-01 14:08:10;16.2;42.6
2020-01-01 14:08:11;16.2;42.8
2020-01-01 14:08:12;16.099999999999998;43.0
2020-01-01 14:08:13;16.099999999999998;42.8
2020-01-01 14:08:14;15.999999999999998;42.6
2020-01-01 14:08:15;15.999999999999998;42.6
2020-01-01 14:08:16;15.899999999999999;42.4
2020-01-01 14:08:17;15.999999999999998;42.4
2020-01-01 14:08:18;15.899999999999999;42.6
2020-01-01 14:08:19;15.999999999999998;42.4
2020-01-01 14:08:20;15.899999999999999;42.6
2020-01-01 14:08:21;15.799999999999999;42.6
2020-01-01 14:08:22;15.799999999999999;42.8
2020-01-01 14:08:23;15.899999999999999;42.6
2020-01-01 14:08:24;15.999999999999998;42.4
2020-01-01 14:08:25;15.999999999999998;42.4
2020-01-01 14:08:26;15.999999999999998;42.6
2020-01-01 14:08:27;16.099999999999998;42.8
2020-01-01 14:08:28;15.999999999999998;42.8
2020-01-01 14:08:29;15.999999999999998;42.8
2020-01-01 14:08:30;15.999999999999998;42.8
2020-01-01 14:08:31;15.899999999999999;42.8
2020-01-01 14:08:32;15.999999999999998;43.0
2020-01-01 14:08:33;15.899999999999999;43.0
2020-01-01 14:08:34;15.799999999999999;43.0
2020-01-01 14:08:35;15.7;43.0
2020-01-01 14:08:36;15.7;42.8
2020-01-01 14:08:37;15.799999999999999;42.6
2020-01-01 14:08:38;15.7;42.8
2020-01-01 14:08:39;15.799999999999999;43.0
2020-01-01 14:08:40;15.799999999999999;43.2
2020-01-01 14:08:41;15.899999999999999;43.4
2020-01-01 14:08:42;15.899999999999999;43.2
2020-01-01 14:08:43;15.999999999999998;43.2
2020-01-01 14:08:44;16.099999999999998;43.2
2020-01-01 14:08:45;15.999999999999998;43.0
2020-01-01 14:08:46;16.099999999999998;42.8
2020-01-01 14:08:47;16.099999999999998;43.0
2020-01-01 14:08:48;16.2;42.8
2020-01-01 14:08:49;16.2;42.6
2020-01-01 14:08:50;16.299999999999997;42.8
2020-01-01 14:08:51;16.4;42.8
2020-01-01 14:08:52;16.5;42.8
2020-01-01 14:08:53;16.4;42.6
2020-01-01 14:08:54;16.5;42.4
2020-01-01 14:08:55;16.4;42.6
2020-01-01 14:08:56;16.299999999999997;42.8
2020-01-01 14:08:57;16.299999999999997;42.6
2020-01-01 14:08:58;16.4;42.4
2020-01-01 14:08:59;16.299999999999997;42.2
2020-01-01 14:09:00;16.299999999999997;42.2
2020-01-01 14:09:01;16.4;42.2
2020-01-01 14:09:02;16.299999999999997;42.0
2020-01-01 14:09:03;16.4;42.0
2020-01-01 14:09:04;16.4;42.0
2020-01-01 14:09:05;16.4;42.2
2020-01-01 14:09:06;16.4;42.0
2020-01-01 14:09:07;16.299999999999997;42.0
2020-01-01 14:09:08;16.2;42.2
2020-01-01 14:09:09;16.099999999999998;42.0
2020-01-01 14:09:10;15.999999999999998;42.0
2020-01-01 14:09:11;15.899999999999999;42.2
2020-01-01 14:09:12;15.899999999999999;42.0
2020-01-01 14:09:13;15.799999999999999;42.0
2020-01-01 14:09:14;15.7;42.0
2020-01-01 14:09:15;15.7;42.2
2020-01-01 14:09:16;15.7;42.4
2020-01-01 14:09:17;15.6;42.2
2020-01-01 14:09:18;15.6;42.4
2020-01-01 14:09:19;15.5;42.2
2020-01-01 14:09:20;15.6;42.0
2020-01-01 14:09:21;15.6;42.2
2020-01-01 14:09:22;15.5;42.2
2020-01-01 14:09:23;15.6;42.0
2020-01-01 14:09:24;15.5;41.8
2020-01-01 14:09:25;15.6;41.6
2020-01-01 14:09:26;15.7;41.8
2020-01-01 14:09:27;15.6;41.8
2020-01-01 14:09:28;15.6;41.6
2020-01-01 14:09:29;15.6;41.6
2020-01-01 14:09:30;15.5;41.6
2020-01-01 14:09:31;15.6;41.8
2020-01-01 14:09:32;15.5;42.0
2020-01-01 14:09:33;15.6;42.0
2020-01-01 14:09:34;15.5;42.0
2020-01-01 14:09:35;15.4;42.0
2020-01-01 14:09:36;15.3;42.0
2020-01-01 14:09:37;15.4;42.0
2020-01-01 14:09:38;15.4;41.8
2020-01-01 14:09:39;15.5;41.8
2020-01-01 14:09:40;15.5;41.8
2020-01-01 14:09:41;15.4;41.6
2020-01-01 14:09:42;15.3;41.6
2020-01-01 14:09:43;15.4;41.8
2020-01-01 14:09:44;15.5;41.8
2020-01-01 14:09:45;15.4;42.0
2020-01-01 14:09:46;15.3;42.0
2020-01-01 14:09:47;15.200000000000001;42.2
2020-01-01 14:09:48;15.200000000000001;42.2
2020-01-01 14:09:49;15.3;42.4
2020-01-01 14:09:50;15.200000000000001;42.4
2020-01-01 14:09:51;15.100000000000001;42.6
2020-01-01 14:09:52;15.000000000000002;42.6
2020-01-01 14:09:53;14.900000000000002;42.8
2020-01-01 14:09:54;15.000000000000002;42.8
2020-01-01 14:09:55;15.100000000000001;42.8
2020-01-01 14:09:56;15.200000000000001;43.0
2020-01-01 14:09:57;15.3;42.8
2020-01-01 14:09:58;15.4;43.0
2020-01-01 14:09:59;15.3;43.2
2020-01-01 14:10:00;15.3;43.2
2020-01-01 14:10:01;15.200000000000001;43.4
2020-01-01 14:10:02;15.100000000000001;43.6
2020-01-01 14:10:03;15.200000000000001;43.4
2020-01-01 14:10:04;15.100000000000001;43.2
2020-01-01 14:10:05;15.000000000000002;43.2
2020-01-01 14:10:06;15.100000000000001;43.0
2020-01-01 14:10:07;15.000000000000002;43.0
2020-01-01 14:10:08;15.000000000000002;42.8
2020-01-01 14:10:09;14.900000000000002;42.8
2020-01-01 14:10:10;14.800000000000002;43.0
2020-01-01 14:10:11;14.800000000000002;43.0
2020-01-01 14:10:12;14.700000000000003;42.8
2020-01-01 14:10:13;14.700000000000003;43.0
2020-01-01 14:10:14;14.700000000000003;43.2
2020-01-01 14:10:15;14.800000000000002;43.2
2020-01-01 14:10:16;14.700000000000003;43.4
2020-01-01 14:10:17;14.600000000000003;43.2
2020-01-01 14:10:18;14.600000000000003;43.2
2020-01-01 14:10:19;14.600000000000003;43.0
2020-01-01 14:10:20;14.700000000000003;43.0
2020-01-01 14:10:21;14.800000000000002;42.8
2020-01-01 14:10:22;14.900000000000002;42.8
2020-01-01 14:10:23;15.000000000000002;42.6
2020-01-01 14:10:24;15.000000000000002;42.6
2020-01-01 14:10:25;15.100000000000001;42.4
2020-01-01 14:10:26;15.100000000000001;42.6
2020-01-01 14:10:27;15.000000000000002;42.8
2020-01-01 14:10:28;14.900000000000002;42.6
2020-01-01 14:10:29;14.900000000000002;42.6
2020-01-01 14:10:30;14.800000000000002;42.8
2020-01-01 14:10:31;14.700000000000003;42.6
2020-01-01 14:10:32;14.800000000000002;42.4
2020-01-01 14:10:33;14.700000000000003;42.6
2020-01-01 14:10:34;14.600000000000003;42.6
2020-01-01 14:10:35;14.600000000000003;42.8
2020-01-01 14:10:36;14.600000000000003;42.8
2020-01-01 14:10:37;14.600000000000003;43.0
