filename,title,article,person
bbc/politics/014.txt,Blair rejects Tory terror offer,"Tony Blair has rejected a Conservative compromise offer that could have eased the passage of anti-terror legislation.

The Tories wanted a sunset clause inserted in the Anti-Terrorism Bill that would have forced ministers to revisit it in November. Mr Blair said the bill, which brings in house arrest for terror suspects, had time limiting safeguards already. The Tories say they will vote against it unless changes they want are agreed. The Lib Dems also oppose the plans.

The government has already given way over the role of judges in house arrest cases.

Mr Blair's refusal to accept the Tories' sunset clause proposals means that the government faces concerted opposition from all sides in the Lords. Peers begin three days of detailed deliberation on the bill on Thursday. The bill proposes ""control orders"", which as well as placing terrorism suspects under house arrest could mean curfews, tagging or bans on telephone and internet use. These would replace current powers to detain foreign terror suspects without trial, which the law lords have ruled against as a breach of human rights.

The Tories want judicial oversight of all control orders, not just house arrest. Shadow Home Secretary David Davis told BBC Radio Four's the World at One his primary concern was potential miscarriages of justice. He said if someone was wrongly given a control order it would act as a ""recruiting sergeant"" for terrorists. He went on to say: ""If we don't get the amendments we regard as essential, including the sunset clause, we will vote against the bill."" In the Commons, Mr Howard said it would be ""far better if the whole of the legislation was subject to a sunset clause so Parliament could consider it all in a proper way instead of it being ramrodded through"". Mr Blair said the house arrest powers were already going to be subject to a sunset clause because it was annually renewable.

The second, less stringent, type of control orders would be subject to a court appeal within 14 days and there would be a three-monthly report on their use by ""an eminent and independent person"". ""I believe (the new powers) are a proper balance between the civil liberties of the subject and the necessary national security of this country that I will not put at risk,"" said Mr Blair. The Lib Dems plan to oppose the Bill in the Lords on Thursday. Lib Dem home affairs spokesman Mark Oaten said: ""There's a lot of talking left. I would be uneasy about supporting a very bad bill even if it was just for eight months."" A spokeswoman for Human Rights Watch said it was a ""basic principle"" that people should only be punished after a fair trial. She added: ""Having a judge impose those punishments without a trial does not sanitise them either.""",Blair
bbc/politics/014.txt,Blair rejects Tory terror offer,"Tony Blair has rejected a Conservative compromise offer that could have eased the passage of anti-terror legislation.

The Tories wanted a sunset clause inserted in the Anti-Terrorism Bill that would have forced ministers to revisit it in November. Mr Blair said the bill, which brings in house arrest for terror suspects, had time limiting safeguards already. The Tories say they will vote against it unless changes they want are agreed. The Lib Dems also oppose the plans.

The government has already given way over the role of judges in house arrest cases.

Mr Blair's refusal to accept the Tories' sunset clause proposals means that the government faces concerted opposition from all sides in the Lords. Peers begin three days of detailed deliberation on the bill on Thursday. The bill proposes ""control orders"", which as well as placing terrorism suspects under house arrest could mean curfews, tagging or bans on telephone and internet use. These would replace current powers to detain foreign terror suspects without trial, which the law lords have ruled against as a breach of human rights.

The Tories want judicial oversight of all control orders, not just house arrest. Shadow Home Secretary David Davis told BBC Radio Four's the World at One his primary concern was potential miscarriages of justice. He said if someone was wrongly given a control order it would act as a ""recruiting sergeant"" for terrorists. He went on to say: ""If we don't get the amendments we regard as essential, including the sunset clause, we will vote against the bill."" In the Commons, Mr Howard said it would be ""far better if the whole of the legislation was subject to a sunset clause so Parliament could consider it all in a proper way instead of it being ramrodded through"". Mr Blair said the house arrest powers were already going to be subject to a sunset clause because it was annually renewable.

The second, less stringent, type of control orders would be subject to a court appeal within 14 days and there would be a three-monthly report on their use by ""an eminent and independent person"". ""I believe (the new powers) are a proper balance between the civil liberties of the subject and the necessary national security of this country that I will not put at risk,"" said Mr Blair. The Lib Dems plan to oppose the Bill in the Lords on Thursday. Lib Dem home affairs spokesman Mark Oaten said: ""There's a lot of talking left. I would be uneasy about supporting a very bad bill even if it was just for eight months."" A spokeswoman for Human Rights Watch said it was a ""basic principle"" that people should only be punished after a fair trial. She added: ""Having a judge impose those punishments without a trial does not sanitise them either.""",David Davis
bbc/politics/014.txt,Blair rejects Tory terror offer,"Tony Blair has rejected a Conservative compromise offer that could have eased the passage of anti-terror legislation.

The Tories wanted a sunset clause inserted in the Anti-Terrorism Bill that would have forced ministers to revisit it in November. Mr Blair said the bill, which brings in house arrest for terror suspects, had time limiting safeguards already. The Tories say they will vote against it unless changes they want are agreed. The Lib Dems also oppose the plans.

The government has already given way over the role of judges in house arrest cases.

Mr Blair's refusal to accept the Tories' sunset clause proposals means that the government faces concerted opposition from all sides in the Lords. Peers begin three days of detailed deliberation on the bill on Thursday. The bill proposes ""control orders"", which as well as placing terrorism suspects under house arrest could mean curfews, tagging or bans on telephone and internet use. These would replace current powers to detain foreign terror suspects without trial, which the law lords have ruled against as a breach of human rights.

The Tories want judicial oversight of all control orders, not just house arrest. Shadow Home Secretary David Davis told BBC Radio Four's the World at One his primary concern was potential miscarriages of justice. He said if someone was wrongly given a control order it would act as a ""recruiting sergeant"" for terrorists. He went on to say: ""If we don't get the amendments we regard as essential, including the sunset clause, we will vote against the bill."" In the Commons, Mr Howard said it would be ""far better if the whole of the legislation was subject to a sunset clause so Parliament could consider it all in a proper way instead of it being ramrodded through"". Mr Blair said the house arrest powers were already going to be subject to a sunset clause because it was annually renewable.

The second, less stringent, type of control orders would be subject to a court appeal within 14 days and there would be a three-monthly report on their use by ""an eminent and independent person"". ""I believe (the new powers) are a proper balance between the civil liberties of the subject and the necessary national security of this country that I will not put at risk,"" said Mr Blair. The Lib Dems plan to oppose the Bill in the Lords on Thursday. Lib Dem home affairs spokesman Mark Oaten said: ""There's a lot of talking left. I would be uneasy about supporting a very bad bill even if it was just for eight months."" A spokeswoman for Human Rights Watch said it was a ""basic principle"" that people should only be punished after a fair trial. She added: ""Having a judge impose those punishments without a trial does not sanitise them either.""",Mark Oaten
bbc/politics/014.txt,Blair rejects Tory terror offer,"Tony Blair has rejected a Conservative compromise offer that could have eased the passage of anti-terror legislation.

The Tories wanted a sunset clause inserted in the Anti-Terrorism Bill that would have forced ministers to revisit it in November. Mr Blair said the bill, which brings in house arrest for terror suspects, had time limiting safeguards already. The Tories say they will vote against it unless changes they want are agreed. The Lib Dems also oppose the plans.

The government has already given way over the role of judges in house arrest cases.

Mr Blair's refusal to accept the Tories' sunset clause proposals means that the government faces concerted opposition from all sides in the Lords. Peers begin three days of detailed deliberation on the bill on Thursday. The bill proposes ""control orders"", which as well as placing terrorism suspects under house arrest could mean curfews, tagging or bans on telephone and internet use. These would replace current powers to detain foreign terror suspects without trial, which the law lords have ruled against as a breach of human rights.

The Tories want judicial oversight of all control orders, not just house arrest. Shadow Home Secretary David Davis told BBC Radio Four's the World at One his primary concern was potential miscarriages of justice. He said if someone was wrongly given a control order it would act as a ""recruiting sergeant"" for terrorists. He went on to say: ""If we don't get the amendments we regard as essential, including the sunset clause, we will vote against the bill."" In the Commons, Mr Howard said it would be ""far better if the whole of the legislation was subject to a sunset clause so Parliament could consider it all in a proper way instead of it being ramrodded through"". Mr Blair said the house arrest powers were already going to be subject to a sunset clause because it was annually renewable.

The second, less stringent, type of control orders would be subject to a court appeal within 14 days and there would be a three-monthly report on their use by ""an eminent and independent person"". ""I believe (the new powers) are a proper balance between the civil liberties of the subject and the necessary national security of this country that I will not put at risk,"" said Mr Blair. The Lib Dems plan to oppose the Bill in the Lords on Thursday. Lib Dem home affairs spokesman Mark Oaten said: ""There's a lot of talking left. I would be uneasy about supporting a very bad bill even if it was just for eight months."" A spokeswoman for Human Rights Watch said it was a ""basic principle"" that people should only be punished after a fair trial. She added: ""Having a judge impose those punishments without a trial does not sanitise them either.""",Howard
bbc/politics/014.txt,Blair rejects Tory terror offer,"Tony Blair has rejected a Conservative compromise offer that could have eased the passage of anti-terror legislation.

The Tories wanted a sunset clause inserted in the Anti-Terrorism Bill that would have forced ministers to revisit it in November. Mr Blair said the bill, which brings in house arrest for terror suspects, had time limiting safeguards already. The Tories say they will vote against it unless changes they want are agreed. The Lib Dems also oppose the plans.

The government has already given way over the role of judges in house arrest cases.

Mr Blair's refusal to accept the Tories' sunset clause proposals means that the government faces concerted opposition from all sides in the Lords. Peers begin three days of detailed deliberation on the bill on Thursday. The bill proposes ""control orders"", which as well as placing terrorism suspects under house arrest could mean curfews, tagging or bans on telephone and internet use. These would replace current powers to detain foreign terror suspects without trial, which the law lords have ruled against as a breach of human rights.

The Tories want judicial oversight of all control orders, not just house arrest. Shadow Home Secretary David Davis told BBC Radio Four's the World at One his primary concern was potential miscarriages of justice. He said if someone was wrongly given a control order it would act as a ""recruiting sergeant"" for terrorists. He went on to say: ""If we don't get the amendments we regard as essential, including the sunset clause, we will vote against the bill."" In the Commons, Mr Howard said it would be ""far better if the whole of the legislation was subject to a sunset clause so Parliament could consider it all in a proper way instead of it being ramrodded through"". Mr Blair said the house arrest powers were already going to be subject to a sunset clause because it was annually renewable.

The second, less stringent, type of control orders would be subject to a court appeal within 14 days and there would be a three-monthly report on their use by ""an eminent and independent person"". ""I believe (the new powers) are a proper balance between the civil liberties of the subject and the necessary national security of this country that I will not put at risk,"" said Mr Blair. The Lib Dems plan to oppose the Bill in the Lords on Thursday. Lib Dem home affairs spokesman Mark Oaten said: ""There's a lot of talking left. I would be uneasy about supporting a very bad bill even if it was just for eight months."" A spokeswoman for Human Rights Watch said it was a ""basic principle"" that people should only be punished after a fair trial. She added: ""Having a judge impose those punishments without a trial does not sanitise them either.""",Tony Blair
bbc/politics/028.txt,Lib Dems demand new inquiry,"A judge should look into the David Blunkett controversy as key questions remain unanswered, the Lib Dems say.

Sir Alan Budd's inquiry linked the ex-home secretary to the speeding up of a visa claim by his ex-lover's nanny. But he could not say whether Mr Blunkett had treated the nanny as a special case or had used her as an example of immigration problems. Lib Dem spokesman Mark Oaten said the number of officials who had forgotten what happened was worrying. He told BBC News: ""I'm extremely concerned that 20 individuals appear to have forgotten what happened or more suspiciously are not prepared to say what happened. ""That must be bad for government, it must be bad for public confidence in the system.""

Mr Oaten said people would be mystified why Sir Alan's inquiry failed to uncover why processing of the visa application was speeded up. He said: ""There is a strong case for a judge-led judicial review of this because, of course, next time it happens it may not be about a nanny and their visa. It may be about something even more important than that. ""So we do need to understand what took place and who was involved."" The Tories criticised the Lib Dem stance, saying Mr Oaten had initially said he accepted Mr Blunkett's word unless further evidence emerged. But Lib Dem officials say Mr Oaten was speaking when an inquiry was under way and was avoiding rushing to judgement.",Alan Budd's
bbc/politics/028.txt,Lib Dems demand new inquiry,"A judge should look into the David Blunkett controversy as key questions remain unanswered, the Lib Dems say.

Sir Alan Budd's inquiry linked the ex-home secretary to the speeding up of a visa claim by his ex-lover's nanny. But he could not say whether Mr Blunkett had treated the nanny as a special case or had used her as an example of immigration problems. Lib Dem spokesman Mark Oaten said the number of officials who had forgotten what happened was worrying. He told BBC News: ""I'm extremely concerned that 20 individuals appear to have forgotten what happened or more suspiciously are not prepared to say what happened. ""That must be bad for government, it must be bad for public confidence in the system.""

Mr Oaten said people would be mystified why Sir Alan's inquiry failed to uncover why processing of the visa application was speeded up. He said: ""There is a strong case for a judge-led judicial review of this because, of course, next time it happens it may not be about a nanny and their visa. It may be about something even more important than that. ""So we do need to understand what took place and who was involved."" The Tories criticised the Lib Dem stance, saying Mr Oaten had initially said he accepted Mr Blunkett's word unless further evidence emerged. But Lib Dem officials say Mr Oaten was speaking when an inquiry was under way and was avoiding rushing to judgement.",Alan
bbc/politics/028.txt,Lib Dems demand new inquiry,"A judge should look into the David Blunkett controversy as key questions remain unanswered, the Lib Dems say.

Sir Alan Budd's inquiry linked the ex-home secretary to the speeding up of a visa claim by his ex-lover's nanny. But he could not say whether Mr Blunkett had treated the nanny as a special case or had used her as an example of immigration problems. Lib Dem spokesman Mark Oaten said the number of officials who had forgotten what happened was worrying. He told BBC News: ""I'm extremely concerned that 20 individuals appear to have forgotten what happened or more suspiciously are not prepared to say what happened. ""That must be bad for government, it must be bad for public confidence in the system.""

Mr Oaten said people would be mystified why Sir Alan's inquiry failed to uncover why processing of the visa application was speeded up. He said: ""There is a strong case for a judge-led judicial review of this because, of course, next time it happens it may not be about a nanny and their visa. It may be about something even more important than that. ""So we do need to understand what took place and who was involved."" The Tories criticised the Lib Dem stance, saying Mr Oaten had initially said he accepted Mr Blunkett's word unless further evidence emerged. But Lib Dem officials say Mr Oaten was speaking when an inquiry was under way and was avoiding rushing to judgement.",Mark Oaten
bbc/politics/028.txt,Lib Dems demand new inquiry,"A judge should look into the David Blunkett controversy as key questions remain unanswered, the Lib Dems say.

Sir Alan Budd's inquiry linked the ex-home secretary to the speeding up of a visa claim by his ex-lover's nanny. But he could not say whether Mr Blunkett had treated the nanny as a special case or had used her as an example of immigration problems. Lib Dem spokesman Mark Oaten said the number of officials who had forgotten what happened was worrying. He told BBC News: ""I'm extremely concerned that 20 individuals appear to have forgotten what happened or more suspiciously are not prepared to say what happened. ""That must be bad for government, it must be bad for public confidence in the system.""

Mr Oaten said people would be mystified why Sir Alan's inquiry failed to uncover why processing of the visa application was speeded up. He said: ""There is a strong case for a judge-led judicial review of this because, of course, next time it happens it may not be about a nanny and their visa. It may be about something even more important than that. ""So we do need to understand what took place and who was involved."" The Tories criticised the Lib Dem stance, saying Mr Oaten had initially said he accepted Mr Blunkett's word unless further evidence emerged. But Lib Dem officials say Mr Oaten was speaking when an inquiry was under way and was avoiding rushing to judgement.",Blunkett
bbc/politics/028.txt,Lib Dems demand new inquiry,"A judge should look into the David Blunkett controversy as key questions remain unanswered, the Lib Dems say.

Sir Alan Budd's inquiry linked the ex-home secretary to the speeding up of a visa claim by his ex-lover's nanny. But he could not say whether Mr Blunkett had treated the nanny as a special case or had used her as an example of immigration problems. Lib Dem spokesman Mark Oaten said the number of officials who had forgotten what happened was worrying. He told BBC News: ""I'm extremely concerned that 20 individuals appear to have forgotten what happened or more suspiciously are not prepared to say what happened. ""That must be bad for government, it must be bad for public confidence in the system.""

Mr Oaten said people would be mystified why Sir Alan's inquiry failed to uncover why processing of the visa application was speeded up. He said: ""There is a strong case for a judge-led judicial review of this because, of course, next time it happens it may not be about a nanny and their visa. It may be about something even more important than that. ""So we do need to understand what took place and who was involved."" The Tories criticised the Lib Dem stance, saying Mr Oaten had initially said he accepted Mr Blunkett's word unless further evidence emerged. But Lib Dem officials say Mr Oaten was speaking when an inquiry was under way and was avoiding rushing to judgement.",David Blunkett
bbc/politics/160.txt,Lawyer attacks anti-terror laws,"A senior barrister who has resigned in protest over the government's anti-terror laws says the current system is giving Britain a bad name.

Ian MacDonald QC quit when the government failed to recognise a House of Lords ruling that detaining terror suspects indefinitely is unlawful. He was part of a 19-strong panel who have special security clearance to act for suspected terrorists. Five more barristers are now reported to be threatening to resign.

Mr MacDonald told BBC News: ""The reason why I am resigning is because I fundamentally disagree with locking people up without any trial for an indefinite period on reasonable suspicion. ""The current legal system is certainly having a very adverse effect on the Muslim community in Britain and the whole Asian community. ""I think it is giving Britain a bad name internationally"".

Under the Anti-Terrorism, Crime and Security Act introduced by the government in 2001 in response to the 11 September attacks, foreign nationals suspected of involvement in terrorism who cannot be deported can be held indefinitely without trial. But Mr MacDonald believes that detainees currently being held should be entitled to a trial by jury. ""My own view is we need to have a full return to trial by jury, a proper criminal trial with proper accusations. ""As far as I'm concerned, the government have to start all over again and rethink their whole strategy for dealing with this."" he added.

The Attorney General Lord Goldsmith will receive a letter of resignation from Mr MacDonald on Monday. According to the Independent, his resignation is expected to be followed by those of five other barristers - Nicholas Blake QC, Andrew Nicol QC, Manjit Singh Gill QC, Rick Scannell and Tom de la Mare. They are all believed to be carefully considering their positions on the panel of Special Advocates who represent detainees before the Special Immigration Appeals Commission (SIAC) - a secure court without a jury, which tries terror suspects. Mr MacDonald said he had ""no idea"" whether further resignations would follow. But Barry Hugill, a spokesman for the campaign group Liberty, told Radio 4's Today programme that more lawyers may go. ""I can assure that there is a distinct possibilty that more lawyers may be resigning,"" he said. ""They are now in a situation where everything they have been trained to believe in, the right to trial by jury, has been abandoned and that is what gives some of them sleepless nights.""

Helena Kennedy, a Labour peer and a human rights lawyer, said the Special Advocates' main concern was that once they had seen any special intelligence they were not allowed to speak to the detainees. ""When this whole procedure was being considered immediately after 11 September there was a great deal of argument particularly in the House of Lords about whether there really was a process that could be considered a judicial review,"" she said. ""Without that you are having detention with no habeus corpus and really a blot, as Ian McDonald has said, on our legal landscape, something really quite shocking with regard to the rule of the law.""",Helena Kennedy
bbc/politics/160.txt,Lawyer attacks anti-terror laws,"A senior barrister who has resigned in protest over the government's anti-terror laws says the current system is giving Britain a bad name.

Ian MacDonald QC quit when the government failed to recognise a House of Lords ruling that detaining terror suspects indefinitely is unlawful. He was part of a 19-strong panel who have special security clearance to act for suspected terrorists. Five more barristers are now reported to be threatening to resign.

Mr MacDonald told BBC News: ""The reason why I am resigning is because I fundamentally disagree with locking people up without any trial for an indefinite period on reasonable suspicion. ""The current legal system is certainly having a very adverse effect on the Muslim community in Britain and the whole Asian community. ""I think it is giving Britain a bad name internationally"".

Under the Anti-Terrorism, Crime and Security Act introduced by the government in 2001 in response to the 11 September attacks, foreign nationals suspected of involvement in terrorism who cannot be deported can be held indefinitely without trial. But Mr MacDonald believes that detainees currently being held should be entitled to a trial by jury. ""My own view is we need to have a full return to trial by jury, a proper criminal trial with proper accusations. ""As far as I'm concerned, the government have to start all over again and rethink their whole strategy for dealing with this."" he added.

The Attorney General Lord Goldsmith will receive a letter of resignation from Mr MacDonald on Monday. According to the Independent, his resignation is expected to be followed by those of five other barristers - Nicholas Blake QC, Andrew Nicol QC, Manjit Singh Gill QC, Rick Scannell and Tom de la Mare. They are all believed to be carefully considering their positions on the panel of Special Advocates who represent detainees before the Special Immigration Appeals Commission (SIAC) - a secure court without a jury, which tries terror suspects. Mr MacDonald said he had ""no idea"" whether further resignations would follow. But Barry Hugill, a spokesman for the campaign group Liberty, told Radio 4's Today programme that more lawyers may go. ""I can assure that there is a distinct possibilty that more lawyers may be resigning,"" he said. ""They are now in a situation where everything they have been trained to believe in, the right to trial by jury, has been abandoned and that is what gives some of them sleepless nights.""

Helena Kennedy, a Labour peer and a human rights lawyer, said the Special Advocates' main concern was that once they had seen any special intelligence they were not allowed to speak to the detainees. ""When this whole procedure was being considered immediately after 11 September there was a great deal of argument particularly in the House of Lords about whether there really was a process that could be considered a judicial review,"" she said. ""Without that you are having detention with no habeus corpus and really a blot, as Ian McDonald has said, on our legal landscape, something really quite shocking with regard to the rule of the law.""",Nicholas Blake QC
bbc/politics/160.txt,Lawyer attacks anti-terror laws,"A senior barrister who has resigned in protest over the government's anti-terror laws says the current system is giving Britain a bad name.

Ian MacDonald QC quit when the government failed to recognise a House of Lords ruling that detaining terror suspects indefinitely is unlawful. He was part of a 19-strong panel who have special security clearance to act for suspected terrorists. Five more barristers are now reported to be threatening to resign.

Mr MacDonald told BBC News: ""The reason why I am resigning is because I fundamentally disagree with locking people up without any trial for an indefinite period on reasonable suspicion. ""The current legal system is certainly having a very adverse effect on the Muslim community in Britain and the whole Asian community. ""I think it is giving Britain a bad name internationally"".

Under the Anti-Terrorism, Crime and Security Act introduced by the government in 2001 in response to the 11 September attacks, foreign nationals suspected of involvement in terrorism who cannot be deported can be held indefinitely without trial. But Mr MacDonald believes that detainees currently being held should be entitled to a trial by jury. ""My own view is we need to have a full return to trial by jury, a proper criminal trial with proper accusations. ""As far as I'm concerned, the government have to start all over again and rethink their whole strategy for dealing with this."" he added.

The Attorney General Lord Goldsmith will receive a letter of resignation from Mr MacDonald on Monday. According to the Independent, his resignation is expected to be followed by those of five other barristers - Nicholas Blake QC, Andrew Nicol QC, Manjit Singh Gill QC, Rick Scannell and Tom de la Mare. They are all believed to be carefully considering their positions on the panel of Special Advocates who represent detainees before the Special Immigration Appeals Commission (SIAC) - a secure court without a jury, which tries terror suspects. Mr MacDonald said he had ""no idea"" whether further resignations would follow. But Barry Hugill, a spokesman for the campaign group Liberty, told Radio 4's Today programme that more lawyers may go. ""I can assure that there is a distinct possibilty that more lawyers may be resigning,"" he said. ""They are now in a situation where everything they have been trained to believe in, the right to trial by jury, has been abandoned and that is what gives some of them sleepless nights.""

Helena Kennedy, a Labour peer and a human rights lawyer, said the Special Advocates' main concern was that once they had seen any special intelligence they were not allowed to speak to the detainees. ""When this whole procedure was being considered immediately after 11 September there was a great deal of argument particularly in the House of Lords about whether there really was a process that could be considered a judicial review,"" she said. ""Without that you are having detention with no habeus corpus and really a blot, as Ian McDonald has said, on our legal landscape, something really quite shocking with regard to the rule of the law.""",Rick Scannell
bbc/politics/160.txt,Lawyer attacks anti-terror laws,"A senior barrister who has resigned in protest over the government's anti-terror laws says the current system is giving Britain a bad name.

Ian MacDonald QC quit when the government failed to recognise a House of Lords ruling that detaining terror suspects indefinitely is unlawful. He was part of a 19-strong panel who have special security clearance to act for suspected terrorists. Five more barristers are now reported to be threatening to resign.

Mr MacDonald told BBC News: ""The reason why I am resigning is because I fundamentally disagree with locking people up without any trial for an indefinite period on reasonable suspicion. ""The current legal system is certainly having a very adverse effect on the Muslim community in Britain and the whole Asian community. ""I think it is giving Britain a bad name internationally"".

Under the Anti-Terrorism, Crime and Security Act introduced by the government in 2001 in response to the 11 September attacks, foreign nationals suspected of involvement in terrorism who cannot be deported can be held indefinitely without trial. But Mr MacDonald believes that detainees currently being held should be entitled to a trial by jury. ""My own view is we need to have a full return to trial by jury, a proper criminal trial with proper accusations. ""As far as I'm concerned, the government have to start all over again and rethink their whole strategy for dealing with this."" he added.

The Attorney General Lord Goldsmith will receive a letter of resignation from Mr MacDonald on Monday. According to the Independent, his resignation is expected to be followed by those of five other barristers - Nicholas Blake QC, Andrew Nicol QC, Manjit Singh Gill QC, Rick Scannell and Tom de la Mare. They are all believed to be carefully considering their positions on the panel of Special Advocates who represent detainees before the Special Immigration Appeals Commission (SIAC) - a secure court without a jury, which tries terror suspects. Mr MacDonald said he had ""no idea"" whether further resignations would follow. But Barry Hugill, a spokesman for the campaign group Liberty, told Radio 4's Today programme that more lawyers may go. ""I can assure that there is a distinct possibilty that more lawyers may be resigning,"" he said. ""They are now in a situation where everything they have been trained to believe in, the right to trial by jury, has been abandoned and that is what gives some of them sleepless nights.""

Helena Kennedy, a Labour peer and a human rights lawyer, said the Special Advocates' main concern was that once they had seen any special intelligence they were not allowed to speak to the detainees. ""When this whole procedure was being considered immediately after 11 September there was a great deal of argument particularly in the House of Lords about whether there really was a process that could be considered a judicial review,"" she said. ""Without that you are having detention with no habeus corpus and really a blot, as Ian McDonald has said, on our legal landscape, something really quite shocking with regard to the rule of the law.""",Singh Gill
bbc/politics/160.txt,Lawyer attacks anti-terror laws,"A senior barrister who has resigned in protest over the government's anti-terror laws says the current system is giving Britain a bad name.

Ian MacDonald QC quit when the government failed to recognise a House of Lords ruling that detaining terror suspects indefinitely is unlawful. He was part of a 19-strong panel who have special security clearance to act for suspected terrorists. Five more barristers are now reported to be threatening to resign.

Mr MacDonald told BBC News: ""The reason why I am resigning is because I fundamentally disagree with locking people up without any trial for an indefinite period on reasonable suspicion. ""The current legal system is certainly having a very adverse effect on the Muslim community in Britain and the whole Asian community. ""I think it is giving Britain a bad name internationally"".

Under the Anti-Terrorism, Crime and Security Act introduced by the government in 2001 in response to the 11 September attacks, foreign nationals suspected of involvement in terrorism who cannot be deported can be held indefinitely without trial. But Mr MacDonald believes that detainees currently being held should be entitled to a trial by jury. ""My own view is we need to have a full return to trial by jury, a proper criminal trial with proper accusations. ""As far as I'm concerned, the government have to start all over again and rethink their whole strategy for dealing with this."" he added.

The Attorney General Lord Goldsmith will receive a letter of resignation from Mr MacDonald on Monday. According to the Independent, his resignation is expected to be followed by those of five other barristers - Nicholas Blake QC, Andrew Nicol QC, Manjit Singh Gill QC, Rick Scannell and Tom de la Mare. They are all believed to be carefully considering their positions on the panel of Special Advocates who represent detainees before the Special Immigration Appeals Commission (SIAC) - a secure court without a jury, which tries terror suspects. Mr MacDonald said he had ""no idea"" whether further resignations would follow. But Barry Hugill, a spokesman for the campaign group Liberty, told Radio 4's Today programme that more lawyers may go. ""I can assure that there is a distinct possibilty that more lawyers may be resigning,"" he said. ""They are now in a situation where everything they have been trained to believe in, the right to trial by jury, has been abandoned and that is what gives some of them sleepless nights.""

Helena Kennedy, a Labour peer and a human rights lawyer, said the Special Advocates' main concern was that once they had seen any special intelligence they were not allowed to speak to the detainees. ""When this whole procedure was being considered immediately after 11 September there was a great deal of argument particularly in the House of Lords about whether there really was a process that could be considered a judicial review,"" she said. ""Without that you are having detention with no habeus corpus and really a blot, as Ian McDonald has said, on our legal landscape, something really quite shocking with regard to the rule of the law.""",Tom de la Mare
bbc/politics/160.txt,Lawyer attacks anti-terror laws,"A senior barrister who has resigned in protest over the government's anti-terror laws says the current system is giving Britain a bad name.

Ian MacDonald QC quit when the government failed to recognise a House of Lords ruling that detaining terror suspects indefinitely is unlawful. He was part of a 19-strong panel who have special security clearance to act for suspected terrorists. Five more barristers are now reported to be threatening to resign.

Mr MacDonald told BBC News: ""The reason why I am resigning is because I fundamentally disagree with locking people up without any trial for an indefinite period on reasonable suspicion. ""The current legal system is certainly having a very adverse effect on the Muslim community in Britain and the whole Asian community. ""I think it is giving Britain a bad name internationally"".

Under the Anti-Terrorism, Crime and Security Act introduced by the government in 2001 in response to the 11 September attacks, foreign nationals suspected of involvement in terrorism who cannot be deported can be held indefinitely without trial. But Mr MacDonald believes that detainees currently being held should be entitled to a trial by jury. ""My own view is we need to have a full return to trial by jury, a proper criminal trial with proper accusations. ""As far as I'm concerned, the government have to start all over again and rethink their whole strategy for dealing with this."" he added.

The Attorney General Lord Goldsmith will receive a letter of resignation from Mr MacDonald on Monday. According to the Independent, his resignation is expected to be followed by those of five other barristers - Nicholas Blake QC, Andrew Nicol QC, Manjit Singh Gill QC, Rick Scannell and Tom de la Mare. They are all believed to be carefully considering their positions on the panel of Special Advocates who represent detainees before the Special Immigration Appeals Commission (SIAC) - a secure court without a jury, which tries terror suspects. Mr MacDonald said he had ""no idea"" whether further resignations would follow. But Barry Hugill, a spokesman for the campaign group Liberty, told Radio 4's Today programme that more lawyers may go. ""I can assure that there is a distinct possibilty that more lawyers may be resigning,"" he said. ""They are now in a situation where everything they have been trained to believe in, the right to trial by jury, has been abandoned and that is what gives some of them sleepless nights.""

Helena Kennedy, a Labour peer and a human rights lawyer, said the Special Advocates' main concern was that once they had seen any special intelligence they were not allowed to speak to the detainees. ""When this whole procedure was being considered immediately after 11 September there was a great deal of argument particularly in the House of Lords about whether there really was a process that could be considered a judicial review,"" she said. ""Without that you are having detention with no habeus corpus and really a blot, as Ian McDonald has said, on our legal landscape, something really quite shocking with regard to the rule of the law.""",Andrew Nicol QC
